
Standard & Poors 500 Index,Last: 4246.5898,Change:  -8.5602
"Date: June 16, 2021, 7:34 AM EDT",Bid: 4207.4399,Ask: 4288.2002,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Jul 16 2021,SPXW210716C05300000,0,0,0,0.1,0,0.2361,0.0007,0,0,5300.00,SPXW210716P05300000,0,0,1055.9,1058.9,0,0,-0.9997,0,0
Fri Jul 16 2021,SPX210716C05400000,0,0,0,0.05,0,0.2443,0.0003,0,0,5400.00,SPX210716P05400000,0,0,1154.4,1160.4,0,0.4039,-0.978,0.0001,0
Fri Jul 16 2021,SPXW210716C05400000,0,0,0,0.05,0,0.2442,0.0003,0,0,5400.00,SPXW210716P05400000,0,0,1155.8,1158.9,0,0,-0.9992,0,0
Fri Jul 16 2021,SPX210716C05500000,0,0,0,0.05,0,0.2615,0.0003,0,30,5500.00,SPX210716P05500000,0,0,1254.4,1260.5,0,0.4303,-0.9789,0.0001,30
Fri Jul 16 2021,SPXW210716C05500000,0,0,0,0.05,0,0.2613,0.0003,0,2,5500.00,SPXW210716P05500000,0,0,1255.8,1258.8,0,0,-1,0,0
Fri Jul 16 2021,SPX210716C05600000,0,0,0,0.05,0,0.2783,0.0003,0,4,5600.00,SPX210716P05600000,0,0,1354.4,1360.5,0,0.4552,-0.9799,0.0001,0
Fri Jul 16 2021,SPXW210716C05600000,0,0,0,0.05,0,0.2781,0.0003,0,60,5600.00,SPXW210716P05600000,1358.61,0.71,1355.8,1358.8,4,0,-1,0,4
Fri Jul 16 2021,SPX210716C05700000,0,0,0,0.05,0,0.2948,0.0003,0,205,5700.00,SPX210716P05700000,1463.49,0,1454.3,1460.3,0,0.4767,-0.9813,0.0001,1
Fri Jul 16 2021,SPXW210716C05700000,0,0,0,0.05,0,0.2944,0.0003,0,0,5700.00,SPXW210716P05700000,0,0,1455.7,1458.8,0,0,-1,0,0
Fri Jul 16 2021,SPX210716C05800000,0,0,0,0.05,0,0.3108,0.0003,0,340,5800.00,SPX210716P05800000,0,0,1554.3,1560.4,0,0.5012,-0.9819,0.0001,0
Fri Jul 16 2021,SPXW210716C05800000,0,0,0,0.05,0,0.3105,0.0003,0,70,5800.00,SPXW210716P05800000,1558.49,0.69,1555.7,1558.7,4,0,-0.9992,0,4
Fri Jul 16 2021,SPX210716C05900000,0,0,0,0.05,0,0.3266,0.0003,0,0,5900.00,SPX210716P05900000,0,0,1654.3,1660.4,0,0.5241,-0.9826,0.0001,0
Fri Jul 16 2021,SPXW210716C05900000,0,0,0,0.05,0,0.3261,0.0003,0,0,5900.00,SPXW210716P05900000,0,0,1655.6,1658.7,0,0,-1,0,0
Fri Jul 16 2021,SPX210716C06000000,0,0,0,0.05,0,0.342,0.0003,0,0,6000.00,SPX210716P06000000,0,0,1754.2,1760.2,0,0.5436,-0.9837,0.0001,0
Fri Jul 16 2021,SPXW210716C06000000,0,0,0,0.05,0,0.3415,0.0003,0,0,6000.00,SPXW210716P06000000,0,0,1755.6,1758.7,0,0,-1,0,0
Fri Jul 16 2021,SPX210716C06100000,0,0,0,0.05,0,0.3572,0.0003,0,0,6100.00,SPX210716P06100000,0,0,1854.2,1860.3,0,0.5664,-0.984,0.0001,0
Fri Jul 16 2021,SPXW210716C06100000,0,0,0,0.05,0,0.3566,0.0002,0,0,6100.00,SPXW210716P06100000,0,0,1855.6,1858.6,0,0,-1,0,0
Fri Jul 16 2021,SPX210716C06200000,0,0,0,0.05,0,0.372,0.0002,0,1,6200.00,SPX210716P06200000,1963.24,0,1954.2,1960.3,0,0.5878,-0.9845,0.0001,2
Fri Jul 16 2021,SPXW210716C06200000,0,0,0,0.05,0,0.3713,0.0002,0,0,6200.00,SPXW210716P06200000,0,0,1955.5,1958.6,0,0,-1,0,0
Fri Jul 23 2021,SPXW210723C01000000,0,0,3236.3,3244.8,0,0.02,0.9997,0,0,1000.00,SPXW210723P01000000,0,0,0,0.1,0,1.2917,-0.0001,0,0
Fri Jul 23 2021,SPXW210723C01200000,0,0,3036.4,3044.9,0,0.02,0.9995,0,0,1200.00,SPXW210723P01200000,0.05,0,0,0.1,0,1.1314,-0.0001,0,12
Fri Jul 23 2021,SPXW210723C01400000,0,0,2836.5,2845,0,0,0.9993,0,0,1400.00,SPXW210723P01400000,0.05,0,0,0.1,114,1.001,-0.0001,0,147
Fri Jul 23 2021,SPXW210723C01600000,0,0,2636.6,2645.1,0,0,0.9991,0,0,1600.00,SPXW210723P01600000,0,0,0.05,0.15,0,0.9249,-0.0003,0,0
Fri Jul 23 2021,SPXW210723C01700000,0,0,2536.7,2545.2,0,0,0.9996,0,0,1700.00,SPXW210723P01700000,0.2,0,0.05,0.2,0,0.8844,-0.0004,0,2
Fri Jul 23 2021,SPXW210723C01800000,0,0,2436.5,2445,0,0,0.9994,0,0,1800.00,SPXW210723P01800000,0.4,0,0.1,0.2,0,0.8441,-0.0005,0,1
Fri Jul 23 2021,SPXW210723C01900000,0,0,2336.8,2345.3,0,0,0.9993,0,0,1900.00,SPXW210723P01900000,0.17,0,0.15,0.25,0,0.8112,-0.0006,0,372
Fri Jul 23 2021,SPXW210723C02000000,0,0,2236.9,2245.3,0,0,0.9988,0,0,2000.00,SPXW210723P02000000,0.55,0,0.2,0.3,0,0.7769,-0.0008,0,124
Fri Jul 23 2021,SPXW210723C02100000,0,0,2137,2145.4,0,0,0.9993,0,0,2100.00,SPXW210723P02100000,0.3,0,0.25,0.4,12,0.7462,-0.0011,0,17
Fri Jul 23 2021,SPXW210723C02200000,0,0,2037.2,2045.7,0,0,0.9989,0,0,2200.00,SPXW210723P02200000,0,0,0.3,0.45,0,0.7079,-0.0013,0,0
Fri Jul 23 2021,SPXW210723C02300000,0,0,1937.3,1945.7,0,0,0.9992,0,0,2300.00,SPXW210723P02300000,0.5,0.075,0.4,0.6,2,0.6814,-0.0018,0,7
Fri Jul 23 2021,SPXW210723C02400000,0,0,1837.5,1846,0,0,0.9984,0,0,2400.00,SPXW210723P02400000,0.6,0,0.55,0.7,0,0.6514,-0.0023,0,117
Fri Jul 23 2021,SPXW210723C02500000,0,0,1737.7,1746.1,0,0,0.9991,0,0,2500.00,SPXW210723P02500000,0.75,0.075,0.7,0.85,12,0.6215,-0.0029,0,4098
Fri Jul 23 2021,SPXW210723C02600000,0,0,1638,1646.5,0,0,0.9992,0,0,2600.00,SPXW210723P02600000,0.9,0.075,0.9,1.05,11,0.5934,-0.0037,0,91
Fri Jul 23 2021,SPXW210723C02700000,0,0,1538,1546.5,0,0,0.9989,0,0,2700.00,SPXW210723P02700000,1.2,0.15,1.15,1.3,20,0.5655,-0.0048,0,31
Fri Jul 23 2021,SPXW210723C02800000,0,0,1438.4,1446.9,0,0,0.9991,0,0,2800.00,SPXW210723P02800000,1.45,0.15,1.45,1.6,17,0.5377,-0.0061,0,134
Fri Jul 23 2021,SPXW210723C02900000,0,0,1339,1347.5,0,0,0.9983,0,0,2900.00,SPXW210723P02900000,1.75,0.15,1.75,1.9,13,0.5077,-0.0076,0,1618
Fri Jul 23 2021,SPXW210723C02950000,0,0,1289.2,1297.7,0,0,0.9973,0,0,2950.00,SPXW210723P02950000,1.95,0.2,1.95,2.1,13,0.4937,-0.0086,0,2545
Fri Jul 23 2021,SPXW210723C03000000,0,0,1239.2,1247.7,0,0,0.9964,0,0,3000.00,SPXW210723P03000000,2,0,2.15,2.3,0,0.4791,-0.0096,0,794
Fri Jul 23 2021,SPXW210723C03050000,0,0,1189.7,1198.2,0,0,0.9947,0,0,3050.00,SPXW210723P03050000,2.3,0.15,2.4,2.55,750,0.4654,-0.0109,0,751
Fri Jul 23 2021,SPXW210723C03100000,0,0,1140,1148.3,0,0,0.9934,0,0,3100.00,SPXW210723P03100000,2.4,0,2.6,2.8,0,0.4504,-0.0122,0.0001,5087
Fri Jul 23 2021,SPXW210723C03150000,0,0,1090.3,1098.6,0,0,0.992,0,0,3150.00,SPXW210723P03150000,3.9,0,2.85,3.1,0,0.4362,-0.0137,0.0001,2128
Fri Jul 23 2021,SPXW210723C03175000,0,0,1065.5,1073.9,0,0,0.9989,0,0,3175.00,SPXW210723P03175000,0,0,3,3.2,0,0.4285,-0.0144,0.0001,0
Fri Jul 23 2021,SPXW210723C03200000,0,0,1040.6,1048.9,0,0,0.9982,0,0,3200.00,SPXW210723P03200000,3.11,0,3.1,3.4,0,0.4213,-0.0153,0.0001,329
Fri Jul 23 2021,SPXW210723C03225000,0,0,1015.8,1024.2,0,0.2852,0.9989,0,0,3225.00,SPXW210723P03225000,4.6,0,3.3,3.5,0,0.414,-0.0162,0.0001,57
Fri Jul 23 2021,SPXW210723C03250000,0,0,991,999.4,0,0.3034,0.9974,0,0,3250.00,SPXW210723P03250000,0,0,3.5,3.7,0,0.4073,-0.0173,0.0001,0
Fri Jul 23 2021,SPXW210723C03275000,0,0,966.2,974.6,0,0.3104,0.9961,0,0,3275.00,SPXW210723P03275000,4.9,0,3.6,3.9,0,0.3996,-0.0182,0.0001,62
Fri Jul 23 2021,SPXW210723C03300000,0,0,941.4,949.8,0,0.3132,0.9948,0,0,3300.00,SPXW210723P03300000,5,0,3.8,4.1,0,0.3927,-0.0194,0.0001,6
Fri Jul 23 2021,SPXW210723C03325000,0,0,916.4,924.7,0,0.3022,0.9949,0,0,3325.00,SPXW210723P03325000,5,0,4,4.2,0,0.3848,-0.0204,0.0001,5978
Fri Jul 23 2021,SPXW210723C03350000,874.62,0,891.6,899.9,0,0.3028,0.9936,0,22,3350.00,SPXW210723P03350000,3.9,0,4.2,4.4,0,0.3775,-0.0217,0.0001,4
Fri Jul 23 2021,SPXW210723C03375000,0,0,867,875.4,0,0.3098,0.9909,0.0001,0,3375.00,SPXW210723P03375000,5.5,0,4.4,4.6,0,0.37,-0.023,0.0001,5978
Fri Jul 23 2021,SPXW210723C03400000,0,0,842,850.4,0,0.3009,0.9907,0.0001,0,3400.00,SPXW210723P03400000,4.3,0,4.7,4.9,0,0.3637,-0.0247,0.0001,216
Fri Jul 23 2021,SPXW210723C03425000,0,0,817.3,825.6,0,0.2988,0.989,0.0001,0,3425.00,SPXW210723P03425000,8.4,0,4.9,5.1,0,0.3559,-0.0261,0.0001,11
Fri Jul 23 2021,SPXW210723C03450000,0,0,792.7,801.1,0,0.3002,0.9863,0.0001,0,3450.00,SPXW210723P03450000,4.82,0,5.1,5.3,0,0.3481,-0.0276,0.0001,115
Fri Jul 23 2021,SPXW210723C03475000,0,0,768,776.4,0,0.2969,0.9843,0.0001,0,3475.00,SPXW210723P03475000,5.36,0,5.4,5.6,0,0.3411,-0.0295,0.0001,952
Fri Jul 23 2021,SPXW210723C03500000,0,0,743.4,751.7,0,0.2938,0.9821,0.0001,0,3500.00,SPXW210723P03500000,5.8,0.4,5.7,5.9,1,0.334,-0.0315,0.0002,5691
Fri Jul 23 2021,SPXW210723C03525000,0,0,718.7,727,0,0.2891,0.98,0.0001,0,3525.00,SPXW210723P03525000,7.85,0,6,6.2,0,0.3267,-0.0336,0.0002,265
Fri Jul 23 2021,SPXW210723C03550000,693.76,0,694.1,702.4,0,0.2853,0.9774,0.0001,1,3550.00,SPXW210723P03550000,6.55,0.45,6.3,6.6,1,0.3196,-0.036,0.0002,207
Fri Jul 23 2021,SPXW210723C03575000,0,0,669.5,677.8,0,0.2809,0.9747,0.0002,0,3575.00,SPXW210723P03575000,7.35,0,6.7,6.9,0,0.3123,-0.0385,0.0002,18
Fri Jul 23 2021,SPXW210723C03600000,644,0,644.7,653,0,0.2736,0.9729,0.0002,3,3600.00,SPXW210723P03600000,7.35,0.5,7.1,7.4,1,0.3056,-0.0415,0.0002,1953
Fri Jul 23 2021,SPXW210723C03625000,0,0,620.2,628.4,0,0.2689,0.9697,0.0002,0,3625.00,SPXW210723P03625000,7.6,0.35,7.5,7.8,2,0.2982,-0.0444,0.0002,84
Fri Jul 23 2021,SPXW210723C03650000,580.97,0,595.9,604.1,0,0.2661,0.9653,0.0002,2,3650.00,SPXW210723P03650000,8,0.25,8,8.3,2,0.2914,-0.0479,0.0003,64
Fri Jul 23 2021,SPXW210723C03675000,0,0,571.4,579.5,0,0.2602,0.9619,0.0002,0,3675.00,SPXW210723P03675000,8.6,0.25,8.5,8.8,7,0.2843,-0.0515,0.0003,184
Fri Jul 23 2021,SPXW210723C03700000,0,0,546.8,555,0,0.2538,0.9583,0.0003,0,3700.00,SPXW210723P03700000,9.3,0.4,9.1,9.4,25,0.2775,-0.0558,0.0003,659
Fri Jul 23 2021,SPXW210723C03725000,0,0,522.7,530.8,0,0.2502,0.9527,0.0003,0,3725.00,SPXW210723P03725000,9.8,0.25,9.7,10.1,678,0.2707,-0.0604,0.0003,1040
Fri Jul 23 2021,SPXW210723C03750000,0,0,498.2,506.4,0,0.2437,0.9483,0.0003,0,3750.00,SPXW210723P03750000,10.6,0.35,10.4,10.8,2,0.2638,-0.0655,0.0004,1917
Fri Jul 23 2021,SPXW210723C03775000,0,0,474.3,482.3,0,0.2397,0.9415,0.0004,0,3775.00,SPXW210723P03775000,11.52,0.47,11.2,11.6,14,0.2571,-0.0712,0.0004,200
Fri Jul 23 2021,SPXW210723C03780000,0,0,469,477.5,0,0.2372,0.9413,0.0004,0,3780.00,SPXW210723P03780000,12,0.75,11.4,11.8,52,0.2559,-0.0725,0.0004,76
Fri Jul 23 2021,SPXW210723C03790000,0,0,459.4,467.8,0,0.2351,0.9387,0.0004,0,3790.00,SPXW210723P03790000,13,0,11.7,12.1,0,0.253,-0.0749,0.0004,22
Fri Jul 23 2021,SPXW210723C03800000,0,0,450.1,458.2,0,0.234,0.9352,0.0004,0,3800.00,SPXW210723P03800000,12.26,0.31,12.1,12.5,34,0.2505,-0.0776,0.0004,103
Fri Jul 23 2021,SPXW210723C03810000,427.3,0,440.4,448.8,0,0.2322,0.932,0.0004,1,3810.00,SPXW210723P03810000,12.9,0.55,12.5,12.9,2,0.2479,-0.0805,0.0004,28
Fri Jul 23 2021,SPXW210723C03820000,432.17,0,430.7,439.1,0,0.2295,0.9296,0.0004,6,3820.00,SPXW210723P03820000,12.6,-0.15,12.8,13.3,2,0.245,-0.0832,0.0005,63
Fri Jul 23 2021,SPXW210723C03825000,412.4,0,425.9,434,0,0.2276,0.9287,0.0004,1,3825.00,SPXW210723P03825000,13.7,0.75,13,13.5,4,0.2437,-0.0846,0.0005,351
Fri Jul 23 2021,SPXW210723C03830000,411.5,0,421.2,429.6,0,0.2278,0.9261,0.0005,2,3830.00,SPXW210723P03830000,13.61,0,13.2,13.7,0,0.2423,-0.0861,0.0005,81
Fri Jul 23 2021,SPXW210723C03840000,401.9,0,411.6,419.9,0,0.2251,0.9233,0.0005,1,3840.00,SPXW210723P03840000,14,0.45,13.7,14.1,4,0.2397,-0.0893,0.0005,39
Fri Jul 23 2021,SPXW210723C03850000,388.4,0,402,410,0,0.2219,0.9208,0.0005,1,3850.00,SPXW210723P03850000,13.87,-0.13,14.1,14.5,2,0.2368,-0.0924,0.0005,55
Fri Jul 23 2021,SPXW210723C03860000,0,0,392.3,400.7,0,0.2198,0.9172,0.0005,0,3860.00,SPXW210723P03860000,14.6,0.15,14.6,15,2,0.2343,-0.096,0.0005,51
Fri Jul 23 2021,SPXW210723C03870000,378.1,0,386.7,387.5,0,0.2181,0.913,0.0005,1,3870.00,SPXW210723P03870000,14.7,-0.2,15.1,15.5,3,0.2317,-0.0996,0.0006,18
Fri Jul 23 2021,SPXW210723C03875000,366.2,0,382,382.8,0,0.2172,0.9109,0.0005,1,3875.00,SPXW210723P03875000,15.84,0,15.3,15.8,0,0.2304,-0.1014,0.0006,37
Fri Jul 23 2021,SPXW210723C03880000,360.4,0,377.2,378,0,0.2158,0.9092,0.0006,11,3880.00,SPXW210723P03880000,15.2,0,15.6,16,0,0.229,-0.1033,0.0006,15
Fri Jul 23 2021,SPXW210723C03890000,358.3,0,367.8,368.6,0,0.2138,0.9049,0.0006,10,3890.00,SPXW210723P03890000,16.75,0,16,16.5,0,0.226,-0.1069,0.0006,28
Fri Jul 23 2021,SPXW210723C03900000,341.9,0,358.3,359.1,0,0.2112,0.901,0.0006,10,3900.00,SPXW210723P03900000,16.33,-0.17,16.7,17.1,2,0.2237,-0.1114,0.0006,188
Fri Jul 23 2021,SPXW210723C03910000,0,0,348.9,349.7,0,0.209,0.8965,0.0006,0,3910.00,SPXW210723P03910000,16.45,0,17.2,17.7,0,0.221,-0.1156,0.0006,32
Fri Jul 23 2021,SPXW210723C03920000,0,0,339.5,340.3,0,0.2067,0.8919,0.0007,0,3920.00,SPXW210723P03920000,17.29,-0.41,17.8,18.3,5,0.2183,-0.12,0.0007,48
Fri Jul 23 2021,SPXW210723C03925000,318.76,0,334.8,335.7,0,0.2056,0.8894,0.0007,3,3925.00,SPXW210723P03925000,18.37,0.37,18.2,18.6,2,0.2171,-0.1225,0.0007,1031
Fri Jul 23 2021,SPXW210723C03930000,314.3,0,330.1,331,0,0.2044,0.8871,0.0007,7,3930.00,SPXW210723P03930000,19.22,0.92,18.5,18.9,1,0.2156,-0.1248,0.0007,46
Fri Jul 23 2021,SPXW210723C03940000,0,0,320.8,321.7,0,0.2022,0.8819,0.0007,0,3940.00,SPXW210723P03940000,19.87,0.92,19.1,19.6,1,0.2129,-0.1297,0.0007,69
Fri Jul 23 2021,SPXW210723C03950000,295.9,0,311.5,312.4,0,0.1998,0.8765,0.0008,2,3950.00,SPXW210723P03950000,19.26,-0.44,19.8,20.3,2,0.2103,-0.1349,0.0008,210
Fri Jul 23 2021,SPXW210723C03960000,0,0,302.2,303.1,0,0.1973,0.8711,0.0008,0,3960.00,SPXW210723P03960000,19.48,0,20.5,21,0,0.2075,-0.1402,0.0008,25
Fri Jul 23 2021,SPXW210723C03970000,280.4,0,293,293.9,0,0.1951,0.8651,0.0008,1,3970.00,SPXW210723P03970000,21.3,0.15,21.3,21.8,24,0.2049,-0.146,0.0008,137
Fri Jul 23 2021,SPXW210723C03975000,0,0,288.4,289.2,0,0.1937,0.8623,0.0008,0,3975.00,SPXW210723P03975000,21.1,-0.45,21.7,22.2,2,0.2036,-0.149,0.0008,33
Fri Jul 23 2021,SPXW210723C03980000,268.37,0,283.8,284.6,0,0.1925,0.8592,0.0009,3,3980.00,SPXW210723P03980000,23,1.05,22.1,22.6,3,0.2023,-0.152,0.0009,208
Fri Jul 23 2021,SPXW210723C03990000,271.9,0,274.6,275.5,0,0.1901,0.8527,0.0009,1,3990.00,SPXW210723P03990000,23.91,1.16,22.9,23.4,2,0.1994,-0.1581,0.0009,35
Fri Jul 23 2021,SPXW210723C04000000,269.41,4.36,265.5,266.4,1,0.1877,0.8459,0.0009,37,4000.00,SPXW210723P04000000,23.8,0.15,23.8,24.3,25,0.1968,-0.1648,0.0009,382
Fri Jul 23 2021,SPXW210723C04010000,252.45,0,256.4,257.3,0,0.1852,0.8389,0.001,54,4010.00,SPXW210723P04010000,24.7,0.15,24.7,25.2,35,0.1941,-0.1716,0.001,111
Fri Jul 23 2021,SPXW210723C04020000,240.58,0,247.3,248.2,0,0.1826,0.8317,0.001,3,4020.00,SPXW210723P04020000,27.75,0,25.7,26.2,0,0.1914,-0.179,0.001,96
Fri Jul 23 2021,SPXW210723C04025000,239.53,0,242.8,243.7,0,0.1813,0.8278,0.001,19,4025.00,SPXW210723P04025000,26.1,0.05,26.2,26.7,4,0.1901,-0.1828,0.001,48
Fri Jul 23 2021,SPXW210723C04030000,0,0,238.3,239.2,0,0.18,0.8239,0.0011,0,4030.00,SPXW210723P04030000,26.47,-0.08,26.7,27.2,1,0.1887,-0.1866,0.001,33
Fri Jul 23 2021,SPXW210723C04040000,218.82,0,229.4,230.3,0,0.1776,0.8156,0.0011,9,4040.00,SPXW210723P04040000,29.15,0,27.8,28.2,0,0.1859,-0.1945,0.0011,43
Fri Jul 23 2021,SPXW210723C04050000,206.64,0,220.5,221.4,0,0.1751,0.807,0.0012,1,4050.00,SPXW210723P04050000,29.55,0.9,28.9,29.4,1,0.1833,-0.2031,0.0011,192
Fri Jul 23 2021,SPXW210723C04060000,215.59,3.89,211.7,212.5,2,0.1725,0.798,0.0012,17,4060.00,SPXW210723P04060000,30.4,0.55,30,30.5,1,0.1803,-0.2117,0.0012,91
Fri Jul 23 2021,SPXW210723C04070000,0,0,202.9,203.8,0,0.1699,0.7884,0.0013,0,4070.00,SPXW210723P04070000,29.66,0,31.3,31.8,0,0.1777,-0.2212,0.0012,15
Fri Jul 23 2021,SPXW210723C04075000,200.4,1.85,198.5,199.4,3,0.1686,0.7835,0.0013,4,4075.00,SPXW210723P04075000,32,0.3,31.9,32.4,225,0.1762,-0.2259,0.0013,251
Fri Jul 23 2021,SPXW210723C04080000,196.3,2.4,194.2,195.1,1,0.1674,0.7783,0.0013,4,4080.00,SPXW210723P04080000,32.88,0.53,32.5,33.1,10,0.1748,-0.2308,0.0013,75
Fri Jul 23 2021,SPXW210723C04090000,187.1,1.7,185.5,186.5,1,0.1647,0.7678,0.0014,2,4090.00,SPXW210723P04090000,34.52,0.77,33.9,34.4,33,0.172,-0.2411,0.0013,51
Fri Jul 23 2021,SPXW210723C04100000,178.9,1.95,177,177.9,6,0.1621,0.7566,0.0014,24,4100.00,SPXW210723P04100000,34,-1.15,35.3,35.9,2,0.1692,-0.2519,0.0014,68
Fri Jul 23 2021,SPXW210723C04110000,170.2,1.7,168.5,169.4,1,0.1594,0.7449,0.0015,7,4110.00,SPXW210723P04110000,37.33,0.68,36.8,37.4,6,0.1664,-0.2633,0.0014,44
Fri Jul 23 2021,SPXW210723C04120000,161.7,1.8,160.1,161,1,0.1568,0.7325,0.0015,1,4120.00,SPXW210723P04120000,38.1,-0.15,38.4,39,5,0.1635,-0.2753,0.0015,68
Fri Jul 23 2021,SPXW210723C04125000,149.6,0,155.9,156.8,0,0.1553,0.7261,0.0016,4,4125.00,SPXW210723P04125000,39.93,0.88,39.2,39.8,2,0.162,-0.2815,0.0015,237
Fri Jul 23 2021,SPXW210723C04130000,145.55,0,151.7,152.6,0,0.1539,0.7197,0.0016,3,4130.00,SPXW210723P04130000,42.28,2.33,40.1,40.6,22,0.1606,-0.2879,0.0016,63
Fri Jul 23 2021,SPXW210723C04140000,145.4,1.8,143.5,144.4,8,0.1512,0.7058,0.0017,27,4140.00,SPXW210723P04140000,42.97,1.27,41.8,42.4,4,0.1577,-0.3011,0.0016,49
Fri Jul 23 2021,SPXW210723C04150000,137.3,1.75,135.4,136.4,15,0.1486,0.6912,0.0017,25,4150.00,SPXW210723P04150000,40.93,0,43.7,44.3,0,0.1548,-0.3152,0.0017,72
Fri Jul 23 2021,SPXW210723C04160000,124.4,0,127.4,128.2,0,0.1456,0.6761,0.0018,28,4160.00,SPXW210723P04160000,44.2,-1.4,45.7,46.3,22,0.1519,-0.33,0.0018,26
Fri Jul 23 2021,SPXW210723C04170000,113.88,0,119.5,120.4,0,0.1429,0.6599,0.0019,6,4170.00,SPXW210723P04170000,46.39,-1.36,47.9,48.4,4,0.1491,-0.3457,0.0018,19
Fri Jul 23 2021,SPXW210723C04175000,112.9,0,115.7,116.5,0,0.1416,0.6514,0.0019,9,4175.00,SPXW210723P04175000,47.52,-1.38,49,49.6,7,0.1477,-0.3539,0.0019,216
Fri Jul 23 2021,SPXW210723C04180000,110.78,0,111.8,112.6,0,0.1401,0.6428,0.002,18,4180.00,SPXW210723P04180000,50,0,50.1,50.7,23,0.1462,-0.3622,0.0019,387
Fri Jul 23 2021,SPXW210723C04190000,99.53,0,104.3,105,0,0.1374,0.6247,0.002,28,4190.00,SPXW210723P04190000,52.5,0.05,52.6,53.2,144,0.1435,-0.3796,0.002,103
Fri Jul 23 2021,SPXW210723C04200000,92.38,0,96.9,97.6,0,0.1347,0.6057,0.0021,46,4200.00,SPXW210723P04200000,55.1,0,55.2,55.8,132,0.1407,-0.3979,0.002,503
Fri Jul 23 2021,SPXW210723C04210000,85.33,0,89.7,90.4,0,0.132,0.5857,0.0022,24,4210.00,SPXW210723P04210000,58.6,0.8,58,58.6,41,0.138,-0.4172,0.0021,145
Fri Jul 23 2021,SPXW210723C04220000,87.08,4.33,82.7,83.4,16,0.1294,0.5647,0.0022,21,4220.00,SPXW210723P04220000,60.4,-0.45,61,61.6,9,0.1352,-0.4374,0.0021,49
Fri Jul 23 2021,SPXW210723C04225000,76.38,0,79.5,80,0,0.1283,0.5537,0.0023,223,4225.00,SPXW210723P04225000,62.5,-0.05,62.5,63.2,21,0.1338,-0.4478,0.0022,244
Fri Jul 23 2021,SPXW210723C04230000,74.8,0,76.1,76.7,0,0.127,0.5425,0.0023,25,4230.00,SPXW210723P04230000,65.3,1.25,64.1,64.8,5,0.1325,-0.4585,0.0022,74
Fri Jul 23 2021,SPXW210723C04240000,68.8,-0.7,69.6,70.2,6,0.1245,0.5195,0.0024,80,4240.00,SPXW210723P04240000,71.23,3.63,67.6,68.3,8,0.1299,-0.4806,0.0023,25
Fri Jul 23 2021,SPXW210723C04250000,66.63,3.28,63.3,63.9,10,0.1219,0.4955,0.0024,322,4250.00,SPXW210723P04250000,73.3,1.8,71.4,72,4,0.1275,-0.5036,0.0023,193
Fri Jul 23 2021,SPXW210723C04260000,58.9,1.55,57.3,57.9,15,0.1195,0.4706,0.0025,44,4260.00,SPXW210723P04260000,75.88,0.48,75.4,76,5,0.125,-0.5274,0.0023,25
Fri Jul 23 2021,SPXW210723C04270000,54.2,2.5,51.6,52.2,8,0.1171,0.4449,0.0025,48,4270.00,SPXW210723P04270000,82.01,2.26,79.6,80.3,2,0.1226,-0.5519,0.0024,7
Fri Jul 23 2021,SPXW210723C04275000,52.25,0,48.9,49.5,0,0.116,0.4318,0.0025,21,4275.00,SPXW210723P04275000,84.26,2.21,81.9,82.6,2,0.1216,-0.5644,0.0024,7
Fri Jul 23 2021,SPXW210723C04280000,46.4,0.1,46.2,46.8,2,0.1148,0.4185,0.0025,10,4280.00,SPXW210723P04280000,90.43,0,84.2,84.9,0,0.1204,-0.5771,0.0024,44
Fri Jul 23 2021,SPXW210723C04290000,43.53,2.23,41.2,41.7,2,0.1127,0.3916,0.0025,22,4290.00,SPXW210723P04290000,92.5,0,88.9,89.9,0,0.1181,-0.6028,0.0024,40
Fri Jul 23 2021,SPXW210723C04300000,38.68,2.03,36.5,37,103,0.1106,0.3644,0.0025,299,4300.00,SPXW210723P04300000,96.5,1.6,94.3,95.2,2,0.1163,-0.6285,0.0024,131
Fri Jul 23 2021,SPXW210723C04310000,33.5,1.1,32.1,32.6,1,0.1086,0.337,0.0025,55,4310.00,SPXW210723P04310000,109.85,0,99.9,100.8,0,0.1144,-0.6544,0.0024,31
Fri Jul 23 2021,SPXW210723C04320000,28.8,0.35,28.1,28.6,1,0.1068,0.3099,0.0024,104,4320.00,SPXW210723P04320000,109.4,0,105.9,106.8,0,0.1128,-0.68,0.0023,73
Fri Jul 23 2021,SPXW210723C04325000,27.1,0.45,26.3,26.8,1000,0.1061,0.2967,0.0024,1054,4325.00,SPXW210723P04325000,118.12,0,109,110,0,0.1121,-0.6926,0.0023,25
Fri Jul 23 2021,SPXW210723C04330000,26.67,1.72,24.5,25,15,0.1052,0.2834,0.0024,59,4330.00,SPXW210723P04330000,128.76,0,112.3,113.2,0,0.1114,-0.705,0.0023,1
Fri Jul 23 2021,SPXW210723C04340000,24.1,2.35,21.3,21.8,1,0.1038,0.2578,0.0023,31,4340.00,SPXW210723P04340000,122.15,0,119.1,120,0,0.1104,-0.7289,0.0022,1
